id,match_id,region,game_mode,elo,version,blue_one,blue_two,blue_three,blue_four,blue_five,red_one,red_two,red_three,red_four,red_five,winning_team
3201,NA1_5034673705,NA1,ARAM,UNRANKED,14.13.598.9749,Khazix,TwistedFate,Senna,Nami,Yone,Jinx,Sivir,AurelionSol,Xerath,Yasuo,0
3202,NA1_5035323554,NA1,ARAM,UNRANKED,14.13.598.9749,Brand,KogMaw,Ezreal,Nocturne,Jinx,MonkeyKing,Orianna,Amumu,FiddleSticks,Aphelios,1
3203,NA1_5035321401,NA1,ARAM,EMERALD IV,14.13.598.9749,Heimerdinger,Maokai,Jinx,Naafiri,Vladimir,Sion,Ziggs,Pantheon,Lulu,Smolder,1
3204,NA1_5035318212,NA1,ARAM,UNRANKED,14.13.598.9749,Volibear,Tristana,MasterYi,Pantheon,Swain,Vi,Draven,Seraphine,AurelionSol,Varus,0
4427,NA1_5026943970,NA1,CLASSIC,DIAMOND III,14.12.594.4901,Fizz,Talon,TwistedFate,Ezreal,Alistar,Nasus,Amumu,Tristana,KogMaw,Yuumi,0
6352,NA1_5035510303,NA1,CLASSIC,MASTER I,14.13.598.9749,Poppy,Ivern,Yone,Caitlyn,Alistar,Viktor,Hecarim,Zeri,Jhin,Nautilus,0
3207,NA1_5035300357,NA1,ARAM,UNRANKED,14.13.598.9749,Nilah,Ahri,Nautilus,AurelionSol,MasterYi,Volibear,Bard,Kennen,Zed,Cassiopeia,1
4464,NA1_5016802504,NA1,ARAM,UNRANKED,14.11.589.9418,Kayle,Graves,Braum,Azir,Tristana,Soraka,Rumble,Neeko,Renekton,Rengar,0
3209,NA1_5034690351,NA1,ARAM,UNRANKED,14.13.598.9749,Varus,Janna,Nami,Caitlyn,Lux,Kalista,Mordekaiser,Aphelios,Blitzcrank,Khazix,1
3210,NA1_5034685384,NA1,ARAM,UNRANKED,14.13.598.9749,MasterYi,Hwei,Lux,Vayne,Poppy,Mordekaiser,Brand,MonkeyKing,Draven,Soraka,0
3211,NA1_5034681293,NA1,ARAM,UNRANKED,14.13.598.9749,Karthus,Zoe,Janna,Xayah,Sivir,Brand,Viktor,Sett,Jhin,Ashe,1
3212,NA1_5034680870,NA1,ARAM,PLATINUM IV,14.13.598.9749,Tryndamere,Morgana,Lissandra,Nidalee,MissFortune,Sona,Braum,Urgot,Yuumi,Ahri,0
3213,NA1_5034671458,NA1,ARAM,UNRANKED,14.13.598.9749,Ekko,Nautilus,Kassadin,Tristana,Briar,Viego,Nasus,Shen,Chogath,Viktor,1
3214,NA1_5034669974,NA1,ARAM,UNRANKED,14.13.598.9749,Lux,Lucian,Anivia,Vayne,Kayn,DrMundo,Pyke,Camille,Sona,Akali,0
3215,NA1_5034656690,NA1,ARAM,UNRANKED,14.13.598.9749,Lillia,Tryndamere,Kaisa,Kassadin,Ryze,LeeSin,MasterYi,Xerath,Anivia,Braum,0
3216,NA1_5034105815,NA1,ARAM,GOLD IV,14.13.598.9749,MonkeyKing,Vi,Viktor,MasterYi,Smolder,Draven,Yuumi,Xerath,Volibear,Udyr,1
3217,NA1_5034081731,NA1,ARAM,UNRANKED,14.13.598.9749,Darius,AurelionSol,Janna,Jax,Maokai,Ezreal,Caitlyn,Malphite,KogMaw,Annie,0
3218,NA1_5034076460,NA1,ARAM,UNRANKED,14.13.598.9749,Fiora,Graves,Mordekaiser,Sona,Gangplank,Karthus,Quinn,Nautilus,MasterYi,Orianna,1
3219,NA1_5034072236,NA1,ARAM,EMERALD II,14.13.598.9749,Pyke,Malphite,Orianna,Jayce,Riven,Talon,Kayle,Shen,Aatrox,FiddleSticks,0
3220,NA1_5034068897,NA1,ARAM,UNRANKED,14.13.598.9749,Seraphine,Vex,Samira,Rumble,Nami,Aphelios,Smolder,Lucian,Ekko,Cassiopeia,0
3221,NA1_5034055357,NA1,ARAM,UNRANKED,14.13.598.9749,Vladimir,Kayn,Leblanc,Darius,Sivir,Pyke,Kaisa,MissFortune,Poppy,Brand,0
3222,NA1_5035497820,NA1,ARAM,SILVER II,14.13.598.9749,Thresh,AurelionSol,Lulu,Qiyana,Diana,Senna,Skarner,MasterYi,Ziggs,Warwick,0
3223,NA1_5035386709,NA1,ARAM,UNRANKED,14.13.598.9749,Corki,TwistedFate,Skarner,Trundle,Nidalee,Kaisa,Caitlyn,Pantheon,Veigar,Maokai,0
3224,NA1_5035380475,NA1,ARAM,EMERALD III,14.13.598.9749,Elise,Graves,Gangplank,Velkoz,Jax,Milio,Katarina,Kayle,LeeSin,Warwick,0
3225,NA1_5035358733,NA1,ARAM,UNRANKED,14.13.598.9749,Diana,Viktor,Velkoz,Seraphine,Ashe,KogMaw,Swain,Samira,Rumble,Teemo,1
3226,NA1_5035362781,NA1,ARAM,UNRANKED,14.13.598.9749,Sona,Kayle,Veigar,Sejuani,Shaco,Shyvana,Zyra,Talon,Jax,Caitlyn,1
3227,NA1_5035350299,NA1,ARAM,PLATINUM I,14.13.598.9749,Syndra,Ekko,Viego,Yasuo,Zyra,Kalista,Sivir,Smolder,Thresh,Brand,0
3228,NA1_5035341585,NA1,ARAM,DIAMOND IV,14.13.598.9749,Talon,Anivia,Gnar,Xayah,Sivir,Soraka,Zoe,Viego,Kayle,Shen,1
3229,NA1_5035336378,NA1,ARAM,SILVER I,14.13.598.9749,MonkeyKing,Syndra,Zilean,Poppy,Viktor,Veigar,Varus,Sejuani,Caitlyn,Rakan,0
3230,NA1_5035246103,NA1,ARAM,DIAMOND IV,14.13.598.9749,Qiyana,Xerath,Quinn,Urgot,Renata,KogMaw,Diana,Vi,Draven,Sivir,0
3231,NA1_5035241206,NA1,ARAM,UNRANKED,14.13.598.9749,Vi,Bard,Chogath,Twitch,Kled,Corki,Lulu,Qiyana,Thresh,Shyvana,1
3232,NA1_5035237827,NA1,ARAM,UNRANKED,14.13.598.9749,Bard,Maokai,Orianna,Lissandra,Pyke,Rumble,Ryze,MonkeyKing,Olaf,Neeko,1
3233,NA1_5035220465,NA1,ARAM,UNRANKED,14.13.598.9749,Brand,Syndra,Milio,Gangplank,Skarner,Ezreal,Blitzcrank,Smolder,RekSai,Swain,1
3234,NA1_5035217794,NA1,ARAM,UNRANKED,14.13.598.9749,Hecarim,Ryze,Leblanc,Ziggs,Ekko,MasterYi,Teemo,Aatrox,Taliyah,Braum,1
3235,NA1_5035202582,NA1,ARAM,GOLD IV,14.13.598.9749,Senna,Brand,Draven,Viego,Vex,Sett,Aphelios,Sejuani,Kalista,Chogath,0
4325,NA1_5032586308,NA1,CLASSIC,DIAMOND II,14.13.598.9749,Aatrox,LeeSin,Zoe,Kaisa,Seraphine,Singed,MasterYi,Galio,Caitlyn,Yuumi,0
3237,NA1_5034880014,NA1,ARAM,UNRANKED,14.13.598.9749,Karma,Akali,Kalista,Caitlyn,LeeSin,Taric,Amumu,Kennen,Thresh,Nilah,0
3238,NA1_5034865195,NA1,ARAM,UNRANKED,14.13.598.9749,Kaisa,Galio,Morgana,Xayah,Nocturne,Malphite,Viego,Darius,Trundle,Alistar,0
3239,NA1_5034850317,NA1,ARAM,SILVER III,14.13.598.9749,Brand,Graves,Katarina,Veigar,Leona,Cassiopeia,Nautilus,Zed,Malzahar,Corki,0
3240,NA1_5034835153,NA1,ARAM,UNRANKED,14.13.598.9749,Akshan,Evelynn,Xerath,Lucian,Bard,Zilean,Graves,Orianna,Malphite,Milio,0
3241,NA1_5034814695,NA1,ARAM,UNRANKED,14.13.598.9749,Nunu,Malzahar,Jinx,Khazix,Rakan,Kindred,Draven,Vayne,LeeSin,JarvanIV,0
3242,NA1_5035216003,NA1,ARAM,UNRANKED,14.13.598.9749,Brand,Maokai,Draven,Swain,Garen,Teemo,Jax,Malphite,Ryze,Veigar,0
3243,NA1_5035202629,NA1,ARAM,UNRANKED,14.13.598.9749,Riven,Irelia,Ziggs,Akshan,Teemo,Vi,Yasuo,Milio,Malphite,Sett,1
6305,NA1_5035030857,NA1,CLASSIC,GRANDMASTER I,14.13.598.9749,Yone,Khazix,Diana,Kaisa,Alistar,Mordekaiser,Kayn,Akshan,MissFortune,Rell,0
3245,NA1_5027987274,NA1,ARAM,UNRANKED,14.13.596.7996,Veigar,Garen,Renekton,Velkoz,Jinx,Karma,Kindred,Braum,Ahri,Akshan,0
3246,NA1_5027980123,NA1,ARAM,UNRANKED,14.13.596.7996,Ashe,Renekton,Swain,Sivir,Kaisa,Lulu,Quinn,Sett,MasterYi,Karma,1
3247,NA1_5027733759,NA1,ARAM,UNRANKED,14.12.594.4901,Soraka,TahmKench,Lulu,Singed,Ekko,Jhin,Veigar,JarvanIV,Vex,Briar,1
3248,NA1_5027732735,NA1,ARAM,UNRANKED,14.12.594.4901,Kayle,DrMundo,LeeSin,Jax,Ezreal,Jhin,Karthus,Lucian,Viktor,Maokai,1
3249,NA1_5027716067,NA1,ARAM,UNRANKED,14.12.594.4901,Skarner,Draven,Graves,Quinn,Seraphine,Talon,Udyr,Olaf,JarvanIV,Azir,0
3250,NA1_5027707258,NA1,ARAM,PLATINUM III,14.12.594.4901,Alistar,Katarina,Ivern,Lissandra,Vayne,FiddleSticks,Jayce,MonkeyKing,Tristana,Ornn,1
3251,NA1_5027698268,NA1,ARAM,UNRANKED,14.12.594.4901,Vex,Yuumi,TwistedFate,Twitch,Yone,Garen,Akali,Soraka,Maokai,Karthus,0
3252,NA1_5027682167,NA1,ARAM,UNRANKED,14.12.594.4901,KogMaw,Sivir,MonkeyKing,Zyra,Ziggs,Seraphine,Ezreal,Leblanc,Thresh,MissFortune,0
3253,NA1_5027659525,NA1,ARAM,UNRANKED,14.12.594.4901,Kaisa,Nautilus,Syndra,Sejuani,Kayn,Thresh,Pantheon,Lucian,Diana,LeeSin,1
3254,NA1_5024392006,NA1,ARAM,SILVER IV,14.12.594.4901,Blitzcrank,Zilean,KogMaw,MasterYi,Alistar,Malphite,Rell,Ivern,Kaisa,Jhin,1
3255,NA1_5021699147,NA1,ARAM,UNRANKED,14.12.594.4901,Shaco,Corki,Lucian,Alistar,Malzahar,Kayle,Camille,Azir,Annie,Khazix,0
3256,NA1_5021684629,NA1,ARAM,UNRANKED,14.12.594.4901,MissFortune,Renekton,Zac,Lissandra,Seraphine,Leblanc,Neeko,TahmKench,Yuumi,Jhin,0
3257,NA1_5021685744,NA1,ARAM,UNRANKED,14.12.594.4901,Veigar,Warwick,TwistedFate,Sona,Malzahar,Draven,Malphite,Brand,Irelia,Rakan,1
3258,NA1_5021677773,NA1,ARAM,UNRANKED,14.12.594.4901,Chogath,TwistedFate,Jhin,Ahri,Vi,Teemo,Pantheon,Garen,Neeko,Swain,0
3259,NA1_5021669018,NA1,ARAM,PLATINUM III,14.12.594.4901,Blitzcrank,Darius,Belveth,KogMaw,Alistar,Lissandra,Orianna,Yorick,TwistedFate,Yone,1
3260,NA1_5018748647,NA1,ARAM,GOLD IV,14.12.593.5894,Viktor,Kassadin,Zilean,Caitlyn,Skarner,Blitzcrank,Graves,Tristana,DrMundo,Ahri,1
3261,NA1_5018737117,NA1,ARAM,PLATINUM II,14.12.593.5894,Ahri,Anivia,Jayce,Zilean,Chogath,Amumu,Nasus,Neeko,Varus,Skarner,1
4387,NA1_5033053710,NA1,CLASSIC,PLATINUM IV,14.13.598.9749,Karthus,Udyr,Heimerdinger,Ashe,Leona,KSante,Lillia,Malphite,Senna,Thresh,0
4408,NA1_5029849222,NA1,CLASSIC,DIAMOND IV,14.13.596.7996,Darius,Zac,Corki,Kaisa,Alistar,Mordekaiser,MasterYi,Ahri,Tristana,Leona,1
4428,NA1_5026922890,NA1,CLASSIC,UNRANKED,14.12.594.4901,Rammus,Gangplank,Jinx,Brand,Janna,Rell,Samira,Kayn,Gragas,Mordekaiser,0
3265,NA1_5033860730,NA1,ARAM,UNRANKED,14.13.598.9749,Ashe,Pantheon,Sivir,Taliyah,Cassiopeia,Fiora,Zyra,Sion,Veigar,KogMaw,0
3266,NA1_5033842371,NA1,ARAM,BRONZE IV,14.13.598.9749,Ashe,Anivia,Syndra,Zilean,Morgana,Jayce,Seraphine,MissFortune,Ziggs,Fiora,1
3267,NA1_5033821526,NA1,ARAM,UNRANKED,14.13.598.9749,Ziggs,Malphite,Jhin,Ashe,Kled,Fizz,Diana,Xerath,Sivir,Udyr,0
3268,NA1_5031346276,NA1,CLASSIC,UNRANKED,14.13.598.9749,Chogath,Nidalee,Jayce,Ashe,Pyke,Zac,Brand,TwistedFate,KogMaw,Senna,1
3269,NA1_5031329251,NA1,CLASSIC,SILVER IV,14.13.598.9749,DrMundo,Kayn,Xerath,Samira,Pyke,Camille,Vi,Zac,Smolder,Renata,0
3270,NA1_5031293862,NA1,CLASSIC,IRON I,14.13.598.9749,Jayce,Hecarim,Morgana,Sivir,Alistar,Taric,Kindred,Fizz,Samira,Nami,0
3271,NA1_5031238021,NA1,CLASSIC,UNRANKED,14.13.596.7996,Sett,Amumu,Neeko,Kaisa,Shaco,Yone,Zac,Lux,Zeri,Udyr,1
3272,NA1_5031224858,NA1,CLASSIC,PLATINUM IV,14.13.596.7996,Malphite,Nunu,Lux,Aphelios,Yuumi,Thresh,Pantheon,Zed,Caitlyn,Rengar,0
4326,NA1_5031961690,NA1,CLASSIC,DIAMOND I,14.13.598.9749,Kayle,Shen,Yone,Zeri,Lux,Quinn,MasterYi,Yasuo,Kaisa,Leona,0
4359,NA1_5030570838,NA1,CLASSIC,EMERALD III,14.13.596.7996,Zac,Jinx,Yasuo,Ekko,Karthus,TahmKench,Zyra,Tristana,Caitlyn,Nami,0
3275,NA1_5035465186,NA1,ARAM,UNRANKED,14.13.598.9749,Soraka,Heimerdinger,Sett,Caitlyn,Rakan,Ashe,AurelionSol,Syndra,Gangplank,Aatrox,1
3276,NA1_5035453468,NA1,ARAM,PLATINUM III,14.13.598.9749,Aatrox,Darius,Caitlyn,Ahri,Morgana,Diana,Vayne,Lux,Amumu,Veigar,0
3277,NA1_5035429644,NA1,ARAM,UNRANKED,14.13.598.9749,Ivern,Ezreal,Heimerdinger,Viktor,Graves,Samira,Yorick,Nami,Olaf,Anivia,0
3278,NA1_5035421402,NA1,ARAM,UNRANKED,14.13.598.9749,Draven,Ziggs,Nami,Samira,Twitch,Zed,KogMaw,Akshan,Garen,Jayce,0
3279,NA1_5035391681,NA1,ARAM,UNRANKED,14.13.598.9749,Janna,AurelionSol,Karma,Leona,Lucian,RekSai,Senna,Gwen,Kaisa,MonkeyKing,0
3280,NA1_5035387009,NA1,ARAM,UNRANKED,14.13.598.9749,Ahri,Darius,Lucian,Sona,Milio,Zeri,Teemo,Sion,Garen,Nidalee,0
3281,NA1_5035368720,NA1,ARAM,UNRANKED,14.13.598.9749,Varus,Milio,Soraka,Ziggs,Sett,Karma,Neeko,Kalista,Karthus,Lulu,0
3282,NA1_5035362344,NA1,ARAM,UNRANKED,14.13.598.9749,Jinx,Senna,MonkeyKing,Samira,Milio,Maokai,Ekko,Alistar,Ashe,Lux,1
3283,NA1_5035354504,NA1,ARAM,UNRANKED,14.13.598.9749,Samira,Caitlyn,Morgana,Seraphine,Annie,Senna,Janna,Renata,Skarner,Veigar,0
3284,NA1_5035345409,NA1,ARAM,UNRANKED,14.13.598.9749,Ahri,Pyke,Ziggs,TahmKench,Yasuo,Twitch,Akshan,Sett,Lux,Ivern,0
3285,NA1_5035335616,NA1,ARAM,UNRANKED,14.13.598.9749,Rammus,Jhin,Nidalee,Fiora,Morgana,Camille,Soraka,Maokai,Zac,Xerath,1
3286,NA1_5035331619,NA1,ARAM,UNRANKED,14.13.598.9749,Caitlyn,Lillia,Syndra,Veigar,Briar,Irelia,Volibear,Amumu,Xayah,Akali,1
4388,NA1_5033039212,NA1,CLASSIC,UNRANKED,14.13.598.9749,Mordekaiser,Udyr,Heimerdinger,Nilah,Leona,Aatrox,Twitch,Cassiopeia,Kindred,Lux,0
3288,NA1_5035178458,NA1,ARAM,EMERALD III,14.13.598.9749,Ashe,Blitzcrank,Poppy,Aphelios,Yorick,Velkoz,Renekton,Seraphine,Fizz,Shen,1
3289,NA1_5035157610,NA1,ARAM,DIAMOND IV,14.13.598.9749,Lissandra,Senna,Ornn,Udyr,Lillia,Jhin,Ashe,Qiyana,Jayce,Hwei,0
3290,NA1_5035096794,NA1,ARAM,UNRANKED,14.13.598.9749,Yuumi,Anivia,Caitlyn,Zyra,Draven,Pantheon,Kayle,KogMaw,Viktor,Twitch,1
3291,NA1_5035080402,NA1,ARAM,GOLD III,14.13.598.9749,Quinn,Aphelios,Brand,Fizz,Swain,Varus,Sona,Anivia,Senna,Smolder,0
3292,NA1_5035064410,NA1,ARAM,GOLD III,14.13.598.9749,Tristana,Ekko,Zyra,Pantheon,Senna,Akshan,Hecarim,Thresh,Nilah,Jhin,0
3293,NA1_5035055112,NA1,ARAM,UNRANKED,14.13.598.9749,Zed,Ivern,Aphelios,Xayah,Singed,Lucian,Ahri,LeeSin,Vex,Malphite,1
3294,NA1_5034952041,NA1,ARAM,UNRANKED,14.13.598.9749,Syndra,Yorick,Neeko,Twitch,Pantheon,Warwick,Nasus,Ashe,Kindred,Sejuani,0
3295,NA1_5035254096,NA1,ARAM,BRONZE I,14.13.598.9749,Morgana,Lux,Yone,Varus,Katarina,Braum,Ryze,Shen,Janna,Aphelios,1
3296,NA1_5035243437,NA1,ARAM,UNRANKED,14.13.598.9749,Annie,Lulu,Fiora,KSante,Kennen,Azir,Senna,Neeko,Xayah,Warwick,0
3297,NA1_5035234341,NA1,ARAM,UNRANKED,14.13.598.9749,Aatrox,Rell,Corki,FiddleSticks,Syndra,Malphite,Brand,Lulu,Caitlyn,Milio,0
3298,NA1_5035230783,NA1,ARAM,UNRANKED,14.13.598.9749,Rumble,Shen,Xerath,MissFortune,Belveth,Varus,KSante,Veigar,Hwei,Sion,1
3299,NA1_5035215307,NA1,ARAM,UNRANKED,14.13.598.9749,Vayne,Mordekaiser,Nautilus,Karma,JarvanIV,Smolder,Lux,Jinx,Nunu,Sejuani,1
3300,NA1_5035200686,NA1,ARAM,UNRANKED,14.13.598.9749,Malzahar,Khazix,Caitlyn,Garen,Lux,Veigar,Braum,Naafiri,Trundle,Tryndamere,0
4409,NA1_5029835086,NA1,CLASSIC,DIAMOND IV,14.13.596.7996,TwistedFate,Talon,Leblanc,Kaisa,Thresh,Darius,RekSai,Annie,Jinx,Milio,0
3302,NA1_5034582790,NA1,ARAM,UNRANKED,14.13.598.9749,Nocturne,Khazix,Xerath,Malphite,Jayce,Poppy,KogMaw,Graves,Gangplank,Warwick,1
3303,NA1_5034568995,NA1,ARAM,UNRANKED,14.13.598.9749,Varus,Gwen,Khazix,Ziggs,Neeko,Yone,Diana,Nunu,Kayn,Zyra,1
3304,NA1_5034551196,NA1,ARAM,PLATINUM I,14.13.598.9749,Milio,TwistedFate,Rammus,MissFortune,Jhin,Syndra,Thresh,KogMaw,Vayne,Malzahar,1
3305,NA1_5034538815,NA1,ARAM,UNRANKED,14.13.598.9749,Ziggs,Kaisa,Sejuani,Briar,Nunu,Ashe,Warwick,Leona,Gwen,Akali,0
3306,NA1_5033985523,NA1,ARAM,UNRANKED,14.13.598.9749,Jayce,Lucian,Renekton,Brand,Veigar,Sona,Teemo,Kaisa,Xayah,Rammus,1
3307,NA1_5033980540,NA1,ARAM,UNRANKED,14.13.598.9749,Fizz,Maokai,Warwick,Pyke,Lulu,Vayne,TwistedFate,Karthus,Sett,Khazix,1
3308,NA1_5033980906,NA1,ARAM,UNRANKED,14.13.598.9749,Gangplank,Leblanc,Khazix,Malphite,Ahri,Nautilus,Yasuo,Garen,Azir,Janna,1
3309,NA1_5033971109,NA1,ARAM,UNRANKED,14.13.598.9749,Lillia,Ahri,Teemo,Kaisa,Varus,Yasuo,Malphite,Elise,Ashe,Lucian,0
3310,NA1_5033968773,NA1,ARAM,UNRANKED,14.13.598.9749,Lulu,Briar,FiddleSticks,Draven,Nidalee,Hecarim,Fizz,Vayne,Lillia,Thresh,0
3311,NA1_5033963750,NA1,ARAM,UNRANKED,14.13.598.9749,Varus,Sivir,Vladimir,Kennen,Pantheon,Warwick,Nautilus,Tristana,Milio,Azir,0
3312,NA1_5033951199,NA1,ARAM,UNRANKED,14.13.598.9749,Neeko,LeeSin,Graves,Tryndamere,Caitlyn,Swain,Zed,Viktor,Morgana,Twitch,1
3313,NA1_5033940429,NA1,ARAM,UNRANKED,14.13.598.9749,Garen,Fizz,Neeko,Xayah,Gangplank,Karma,Soraka,Aphelios,Senna,Darius,1
3314,NA1_5033928573,NA1,ARAM,UNRANKED,14.13.598.9749,Chogath,Rengar,FiddleSticks,Jinx,Nidalee,Vayne,Karthus,Skarner,Vladimir,Thresh,1
3315,NA1_5035525904,NA1,ARAM,UNRANKED,14.13.598.9749,Brand,Maokai,Mordekaiser,Xayah,Kayn,Ziggs,Samira,Malphite,Cassiopeia,MonkeyKing,0
3316,NA1_5035512946,NA1,ARAM,UNRANKED,14.13.598.9749,Sivir,Brand,Karma,Talon,Zeri,AurelionSol,Nidalee,Lucian,Nami,Amumu,0
3317,NA1_5035498857,NA1,ARAM,UNRANKED,14.13.598.9749,Viego,Mordekaiser,Lucian,Kaisa,Chogath,Zyra,Garen,Orianna,Zeri,Nami,0
4429,NA1_5026881079,NA1,CLASSIC,DIAMOND II,14.12.594.4901,Sett,Elise,Malphite,Jinx,Janna,Renekton,Kindred,Vladimir,Naafiri,Leona,0
3319,NA1_5035347388,NA1,ARAM,UNRANKED,14.13.598.9749,MissFortune,Pyke,AurelionSol,Akali,Nidalee,Ahri,Talon,Graves,Jhin,Heimerdinger,1
3320,NA1_5035340140,NA1,ARAM,GOLD IV,14.13.598.9749,Orianna,Akshan,Gangplank,Ahri,Tryndamere,Nidalee,Milio,Blitzcrank,Xayah,Rumble,1
3321,NA1_5035334835,NA1,ARAM,UNRANKED,14.13.598.9749,Hwei,Zed,Sejuani,Zilean,Garen,Sylas,Quinn,Kaisa,Teemo,Yuumi,1
3322,NA1_5035322629,NA1,ARAM,UNRANKED,14.13.598.9749,Vex,Leblanc,DrMundo,Tristana,Milio,Malphite,Vi,Ekko,Draven,Seraphine,0
3323,NA1_5035326838,NA1,ARAM,DIAMOND II,14.13.598.9749,Akshan,AurelionSol,Yone,Qiyana,Sylas,Yuumi,Janna,Cassiopeia,Brand,Jax,0
3324,NA1_5035321124,NA1,ARAM,GOLD IV,14.13.598.9749,Karma,Jhin,Hecarim,Jax,Morgana,Galio,Zeri,Sion,Gangplank,Nidalee,1
3325,NA1_5035311520,NA1,ARAM,UNRANKED,14.13.598.9749,Morgana,Ahri,Gangplank,Milio,Pyke,Zilean,Pantheon,Vayne,Aatrox,Veigar,0
4327,NA1_5031931362,NA1,CLASSIC,DIAMOND I,14.13.598.9749,MonkeyKing,Hecarim,Akali,Kaisa,Soraka,DrMundo,Kayn,Syndra,Ezreal,Lux,0
4360,NA1_5030537623,NA1,CLASSIC,EMERALD I,14.13.596.7996,Darius,Lillia,Xerath,Jinx,Leona,Warwick,Zyra,Tristana,Taliyah,Pyke,0
4389,NA1_5032982472,NA1,CLASSIC,UNRANKED,14.13.598.9749,TwistedFate,Udyr,Akali,Jhin,Lulu,Irelia,Nocturne,Poppy,Ezreal,Nautilus,1
4410,NA1_5029809821,NA1,CLASSIC,DIAMOND IV,14.13.596.7996,Pantheon,Sejuani,Akali,Seraphine,Xerath,Camille,Nunu,Ekko,Tristana,Leona,1
4430,NA1_5026849059,NA1,CLASSIC,UNRANKED,14.12.594.4901,Jax,Nocturne,Rumble,Jhin,Seraphine,Ivern,Belveth,Orianna,Jinx,Zyra,0
6306,NA1_5034974855,NA1,CLASSIC,GRANDMASTER I,14.13.598.9749,Ornn,Shaco,Orianna,Zeri,Seraphine,Fiora,LeeSin,Udyr,Kaisa,Rell,0
4465,NA1_5016791379,NA1,ARAM,GRANDMASTER I,14.11.589.9418,Taliyah,Zoe,Shen,Varus,Jayce,Ornn,Ekko,Annie,Graves,Rammus,0
3333,NA1_5035173336,NA1,ARAM,UNRANKED,14.13.598.9749,Kennen,Udyr,Zac,Nocturne,Jhin,Sivir,Gnar,Vladimir,Rengar,Garen,0
3334,NA1_5035161086,NA1,ARAM,PLATINUM II,14.13.598.9749,Leblanc,Yuumi,Sett,Thresh,Lucian,Sejuani,Mordekaiser,Twitch,Gangplank,Briar,1
4480,NA1_5034838521,NA1,ARAM,DIAMOND IV,14.13.598.9749,Jhin,Alistar,Pantheon,Darius,Zoe,TwistedFate,KogMaw,Sona,KSante,MasterYi,1
4494,NA1_5035219130,NA1,CLASSIC,DIAMOND I,14.13.598.9749,Gwen,Zyra,Garen,Ezreal,Alistar,Camille,Ekko,Zed,Smolder,Seraphine,1
6353,NA1_5035491893,NA1,CLASSIC,CHALLENGER I,14.13.598.9749,TahmKench,Vi,Orianna,Ezreal,Rakan,Urgot,Shaco,Talon,Jinx,Pyke,1
4521,NA1_5030560937,NA1,CLASSIC,UNRANKED,14.13.596.7996,Ornn,MasterYi,Ahri,Vayne,Milio,Darius,Hecarim,Lissandra,Ashe,Velkoz,0
4531,NA1_5034806035,NA1,ARAM,GOLD I,14.13.598.9749,Ryze,Hwei,Katarina,Illaoi,Caitlyn,Morgana,Nasus,Samira,Lux,Jayce,0
4540,NA1_5027778450,NA1,CLASSIC,SILVER III,14.13.596.7996,TahmKench,MasterYi,Smolder,Ezreal,Lux,Nasus,LeeSin,Malzahar,Caitlyn,Hwei,0
4548,NA1_5020431270,NA1,ARAM,UNRANKED,14.12.594.4901,Garen,Brand,Zeri,Tristana,LeeSin,Rell,Veigar,Kayle,Thresh,Vayne,0
4554,NA1_5035082878,NA1,CLASSIC,DIAMOND II,14.13.598.9749,KSante,Shyvana,Yone,Brand,Leona,Rengar,Viego,Diana,Jhin,Blitzcrank,0
4560,NA1_5034695229,NA1,CLASSIC,DIAMOND IV,14.13.598.9749,Yorick,Kindred,Corki,KogMaw,Blitzcrank,Camille,Rammus,Yone,Hwei,Milio,1
4566,NA1_5034331040,NA1,ARAM,UNRANKED,14.13.598.9749,Pyke,MonkeyKing,Seraphine,Lulu,Rell,Draven,Lucian,Anivia,Shyvana,Bard,0
4571,NA1_5035116137,NA1,CLASSIC,DIAMOND II,14.13.598.9749,TahmKench,Ivern,Zoe,Jhin,Morgana,Poppy,Khazix,Akali,Sivir,Yuumi,1
4576,NA1_5034974897,NA1,CLASSIC,DIAMOND IV,14.13.598.9749,Hwei,Diana,LeeSin,Ezreal,Riven,Akali,Shaco,Lulu,Poppy,Twitch,1
4581,NA1_5034527328,NA1,CLASSIC,UNRANKED,14.13.598.9749,Sylas,Diana,Zed,Caitlyn,Lux,Vi,Malphite,Darius,Karthus,Ahri,1
4586,NA1_5033810498,NA1,CLASSIC,UNRANKED,14.13.598.9749,Thresh,Nocturne,Tristana,Caitlyn,TwistedFate,Rammus,Poppy,LeeSin,Smolder,AurelionSol,1
4589,NA1_5033223193,NA1,CLASSIC,UNRANKED,14.13.598.9749,Lucian,Annie,Nami,Poppy,Brand,Akali,Samira,Nautilus,LeeSin,TwistedFate,0
4592,NA1_5035549549,NA1,ARAM,UNRANKED,14.13.598.9749,Darius,LeeSin,Renekton,Renata,Hecarim,Garen,Velkoz,Jinx,Elise,Thresh,0
4595,NA1_5035052059,NA1,CLASSIC,UNRANKED,14.13.598.9749,Renekton,Morgana,Leblanc,Vayne,Janna,Aatrox,Rammus,Lissandra,Zeri,Yuumi,1
4598,NA1_5034797097,NA1,CLASSIC,EMERALD I,14.13.598.9749,Graves,Kayn,Akali,Jinx,Thresh,Camille,Hecarim,Malphite,MissFortune,Blitzcrank,1
4601,NA1_5034238191,NA1,ARAM,EMERALD III,14.13.598.9749,Malzahar,Chogath,Ahri,KSante,Tristana,MissFortune,Yorick,Seraphine,Azir,Yone,1
